status_type,type,link,object_id,parent_id,picture,source,Coding:Level1,Coding:Level2,num_likes,num_comments,num_shares,message
added_photos,photo,True,False,False,True,False,Information,Information,7.0,4.0,1.0,"LARGER FORMAT FOR THE TOTAL RAISED FOR RMP FROM JANUARY TO JULY 2012 INCLUDING: DONATIONS, MEMBERSHIPS, AND BRACELETS."
added_photos,photo,True,False,False,True,False,Action,Action: Promo,,,3.0,Getting started May 2013
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,"Dian Lynn what is your email address, we will send you our logo!"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,We were waiting on you to bring them!! :P
,,False,True,False,False,False,Information,Information,1.0,0.0,,"We are on our way with the Paramedics... It is good news for now, hopefully we can confirm great news!"
,,False,False,False,False,False,Community,Community: Reply,12.0,0.0,,We will keep you updated. They are in jail and could face up to 10 years as it is a federal offense.
,,False,True,False,False,False,Action,Action: Sell,0.0,0.0,,"The Roatan Marine Park 2012 Calendar is here!\nThe winners of the 2011 Roatan Marine Park photography contest are featured in beautiful high-resolution with a glossy finish alongside twelve months of calendar space. As a bonus, this year\u2019s calendar also features a free fold-out poster!\nCalendars are $12 USD each, or just $10 USD each for a pack of ten. Shipping to the United States is $5 USD per package of calendars\u2014 you can save money by buying in bulk! You can pay via paypal to our email listed below.\nContact our office at info@roatanmarinepark.net to make your order or simply drop by our office"
added_photos,photo,True,False,False,True,False,Information,Information,2.0,,,"The graph indicates funds generated from the sale of the ""user fee"" and membership payments by dive shops and businesses outside the SBWEMR for January and February 2015. It does not include user fees on consignment, t-shirt sales or lionfish licenses. We would like to thank all of our supporters, big and small, and highlight that without you promoting our conservation message, we would be unable to continue protecting Roatan's reefs"
,,False,False,False,False,False,Community,Community: Reply,0.0,0.0,,We didn't see them. But there were 2 yesterday and 2 this morning
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,We recognize that effort.
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,51.0,3.0,3.0,"Mangroove.... The Mangrove Monitoring team! Combination of many different island organizations!!! Zolitur, BICA, Healthy Reefs, RMP, and the carbon sequestration team of OSU :) Thanks Tyler and Rupesh for teaching us the protocol!!"
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,The members of Roatan and Utila deserve an applause for their commitment to protecting the reef ecosystem we all depend on.
,,False,False,False,False,False,Community,Community: Reply,0.0,,,"Deba Matherne, The facilities available on Roatan only cater to PET 1 bottles and drink cans and there is a return on the bottles and aluminum cans but it is very little. \n\nPlease do not forget that Honduras is in no way as advanced as the US no matter how many years ago you began gathering bottles for pocket change. \n\nWe are still a developing country and develop we must! \n\nHopefully you can imagine how hard it must be to collect recyclables for pennies a pound when you have no safe  place to sleep at night. These structures would provide sanctuary for many people not only in the US, where you might not see it as a viable option, but worldwide where there are people suffering due to lack of basic human rights. \n\nBrain surgery it is not but common sense would tell you that this is a great option for many people especially in countries where recycling is not even an option."
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,Hedman Alas
mobile_status_update,status,False,False,False,False,False,Information,Information,16.0,1.0,,"Hopes everyone enjoys the beach over semana santa, but would like to remind people to take their trash with them and avoid standing on the reef"
shared_story,video,True,False,False,True,True,Information,Information,19.0,,11.0,Should be a good one!
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"Please give Nick a call @ 2445-4206 or 2445-4208, he's there now!"
mobile_status_update,status,False,False,False,False,False,Action,Action: Promo,,,,"All are invited to James' Farewell Celebration, tonight @ Land's End.  7 PM."
,,False,True,False,False,False,Community,Community: Reply,1.0,0.0,,Donna Foster The brown stuff is Sargassum Algae. It normally floats in the open ocean and is a refuge for juveniles and smaller pelagic species!
added_photos,photo,True,False,False,True,False,Community,Community: Thanks,82.0,1.0,8.0,"In commemoration of Tommy Grant, a dedicated and charismatic boat captain from Native Sons, the dive site Tommy's Laugh was created. Just to the east of the shallow El Aguila mooring, sitting in 20ft, the site has pristine reef all around and is a perfect memorial for Tommy."
added_photos,photo,True,False,False,True,False,Action,Action: Promo,121.0,3.0,13.0,Join us to celebrate our 10th Birthday
shared_story,link,True,False,False,True,False,Community,Community: Response,46.0,16.0,5.0,Can you imagine a Plastic Bag Ban on Roatan? I can! \n\nhttp://www.mnn.com/lifestyle/responsible-living/blogs/interactive-map-shows-plastic-bag-bans-around-the-world
shared_story,link,True,False,False,True,False,Community,Community: Response,7.0,1.0,1.0,Website need a little spicing up? Maybe just need a little online marketing help! Check out the Go Blue Central America YouTube page for their free webinars! https://www.youtube.com/channel/UC8Ck68990D9WAL1n4l4im1w
shared_story,link,True,False,False,True,False,Action,Action: Sell,5.0,,1.0,"Have you ever wondered about a discount card that would entitle you to great discounts throughout Honduras? Well, that idea has become a reality! \nPromoDias has AMAZING discounts in 40 businesses in Roatan, 20 on Utila and more than 150 more throughout the country. \nWith your membership you can receive anywhere from 15% - 50% off of great services in the following categories: Food, Shopping, Health and Beauty, Hotels, Tourism, Parks, Events, Transportation and Miscellaneous Services. For a complete list of savings please visit www.en.PromoDias.com\nThis great membership in your repertoire will pay for itself and then some within its first few uses. \nFor only Lps 400 you can pick up your PromoDias Card at the EcoStore at the Roatan Marine Park TODAY!  \n"
,,False,True,False,False,False,Community,Community: Reply,0.0,0.0,,"please email us directly on info@roatanmarinepark.net and we can discuss sizes, colors etc"
,,False,False,False,False,False,Information,Information,2.0,0.0,,"There were only 2 teams competing and they managed to amass over 150 lionfish in one day. The largest was over 14inches long and the majority killed were between 10 and 13 inches. 15 of the larger fish had eggs. Beautiful dives at Texas, Man of War Key, Blue Harbor Plantation and infornt of AKR with great currents and vis."
,,False,True,False,False,False,Community,Community: Thanks,0.0,0.0,,Thank you to the diveshops that came out! We had 19 attendees from 6 shops :)  Tyll's Dive  Roatan Divers Coconut Tree Divers & Go Pro Caribbean Island Diving Center Roatan Dive Center West End Divers
added_photos,photo,True,False,False,True,False,Action,Action: Promo,2.0,,92.0,"It\u2019s that time of year again for the RMP underwater photo competition. You are invited to send 6 photos which can fall within any of the 6 categories. They must be taken by you, here on Roatan and underwater. Please attach a location, name and category for each photo submitted. The deadline is July 15th and all submitted photos will be available for viewing on facebook. The Best Find category will be judged by \u201cyou\u201d on facebook with the most votes winning that group. All other categories will be judged by independent adjudicators and the winners will appear in the 2014 RMP calendar."
added_photos,photo,True,False,False,True,False,Information,Information,81.0,5.0,4.0,"After the success of confiscating the turtle net, while the patrol boat was up east, the Rangers decided to head further up the coast and managed to confiscate another net, this time a huge monofilament net. They also found a fish trap which had just been set"
